"logFC","AveExpr","t","P.Value","adj.P.Val","B"
-3.89303731479011,3150579.71929825,-10.3700719661406,7.20188329688972e-21,4.78799624999616e-19,36.521480050902
-1.38949849966595,372933.187783019,-10.444075120615,7.66617323928162e-21,5.06720757174481e-19,36.4796906686602
-11.0213856118665,9978877.96052632,-10.3563987952729,7.93543211297562e-21,5.21503828803887e-19,36.4253455786575
-11.4392090610924,7146566.07894737,-10.353105277191,8.1229630783762e-21,5.30777616007039e-19,36.4021959533511
0.460776268229988,122303.2784375,13.6886207742394,1.78950167007534e-20,1.12235881917826e-18,36.2866935314478
-7.30442224653678,5634613.65789474,-10.3057895584829,1.13585613689913e-20,7.3381440256732e-19,36.0699108377398
-1.31004823787389,381762.519254386,-10.3017297867187,1.16897756073387e-20,7.50969573426508e-19,36.0414255624044
93.764264592932,44326603.1140351,10.2963342316204,1.2144891000124e-20,7.75848204393396e-19,36.0035740415307
0.722143519529669,234992.026666667,10.6856680071806,1.81186495577188e-20,1.12601498745932e-18,35.7810127038754
-0.82026864520023,322941.075131579,-10.2535147005623,1.6440926321762e-20,1.03868504137762e-18,35.7034354002241
0.32105583142268,91111.2866666667,11.0194912753192,2.27993654391729e-20,1.3941751005184e-18,35.6594561593516
-4.15988155065415,2200794.63640351,-10.2382901431753,1.83082588918831e-20,1.13164832664153e-18,35.5968299456864
-13.6531202873728,9095183.90789474,-10.2241703998875,2.02281285259439e-20,1.24359489082886e-18,35.4980122621119
1.3118290359706,246729.9128,15.6388968308806,1.40061833270757e-20,8.89781701917284e-19,35.4016738351241
0.316014200914288,87957.5741666667,11.7107376600094,4.21170575432399e-20,2.52151074872748e-18,35.2410838247947
2.62632749603457,1365751.11096491,10.1723193318193,2.91618491277204e-20,1.77375396157172e-18,35.1355598597966
1.16983398317948,453215.254609375,10.9571797827091,4.68131321870859e-20,2.77361744331258e-18,34.9455903269417
-3.41731387084719,2391865.32894737,-10.139167506897,3.68327651346887e-20,2.21675089113245e-18,34.9041774711391
4.17124708610387,1322178.95350877,10.1147004440715,4.37531151988436e-20,2.60581704322279e-18,34.7335909139199
-0.388060815499116,137350.614150943,-10.5221050167063,6.07313223046713e-20,3.54628180258137e-18,34.6005133814795
0.909119189599455,215473.148082192,10.662266697304,6.0784541609615e-20,3.54628180258137e-18,34.5872933418987
0.800675723276742,275195.6453125,13.1936253056553,9.98816514254774e-20,5.59875825514869e-18,34.5860939675791
-0.615478317525554,97191.3511728395,-10.4574894018807,7.60471478101717e-20,4.32636385676275e-18,34.5018415267281
-1.57652278679552,193549.371153846,-10.8719251312282,6.34765787621396e-20,3.66593271790438e-18,34.4427692721593
2.9407005290643,2007486.29824561,10.0630287613528,6.29086926356274e-20,3.65157817405279e-18,34.3738410367665
-0.945022137068797,201823.52671875,-13.406820329319,4.7444414203745e-20,2.79653029082384e-18,34.3412443859287
-1.16218537872644,225815.031625,-12.136671192423,1.07599418571788e-19,6.00194805545559e-18,34.194544219592
-2.05746798272078,864005.813596491,-10.0047570913931,9.46678445968587e-20,5.33264434958167e-18,33.9689813913869
1.48954350056871,225585.882040816,11.3772240781521,1.57960302394408e-19,8.60131456133361e-18,33.8822703199075
-0.924079978955412,379030.670660377,-10.0428291201222,1.22121435761456e-19,6.7137433554435e-18,33.7467066578021
0.365854120669501,78897.9241463415,11.884541289558,2.13475264986354e-19,1.10958620687225e-17,33.7116782001683
2.37618951557448,513383.1055,11.9559467436434,2.32255490306819e-19,1.20173824961922e-17,33.5962267316122
-35.3587574717006,16020477.1491228,-9.93713857219194,1.51945288714585e-19,8.31337022225492e-18,33.5003179831677
0.182602880703168,69260.8414583333,10.4876118678046,1.99468609452583e-19,1.04629520600472e-17,33.4319685929232
-24.3129809933818,38621685.745614,-9.92269338551634,1.68080432854687e-19,9.10900355304902e-18,33.400358844765
-2.09138735021277,1428521.07850877,-9.92132810670481,1.69690872655259e-19,9.1529015510042e-18,33.390914204635
-3.31041054092105,296053.090833333,-16.9336489575496,1.61223616856829e-21,1.18941423145667e-19,33.3888871174018
-3.0443891700636,225846.892653061,-11.53518475896,7.29563118213318e-20,4.19223831998457e-18,33.3670097066995
-4.80969216118551,2984752.96491228,-9.91416670293052,1.78392995716356e-19,9.57710753998372e-18,33.3413818363802
-7.86897964524968,6827180.78947368,-9.91241544080536,1.80587706226778e-19,9.60785006090029e-18,33.3292712392171
-1.62711706893051,759956.74991228,-9.90483372436741,1.90403219137666e-19,1.00799111612927e-17,33.2768506781913
0.752553434490713,253337.5159375,19.9440539772337,4.65258381877976e-19,2.24482261467285e-17,33.2133684225744
-0.987495744226539,553475.09122807,-9.89245648748756,2.07579818881052e-19,1.08386996753645e-17,33.1913074256452
-1.34453682589323,396949.0403125,-19.8603930862466,5.24250685222375e-19,2.51882629643608e-17,33.1520926168108
-1.01623460512169,164633.831375,-12.1102783263776,1.20368377446441e-19,6.64933524686018e-18,33.1149117250992
-1.05682431646495,338794.865745614,-9.86685479914834,2.48152214702714e-19,1.27820746627276e-17,33.0144995287857
0.380345956888922,99753.8131481481,10.2066032728536,3.65867081673301e-19,1.8269388990979e-17,32.9491895418908
6.54521978784803,3767961.22807018,9.84355246460134,2.91891492276537e-19,1.49008000633134e-17,32.853729142819
-1.58347855172469,359207.0815,-10.0508467058653,4.0598374631535e-19,1.99245671206696e-17,32.8420012686271
-1.8405420239509,900316.196491228,-9.84053482493795,2.98089672649166e-19,1.51495795855254e-17,32.8329205256879
18.9648833554607,12486173.3070175,9.83779594566937,3.03828502973407e-19,1.53729156261102e-17,32.8140363469586
0.96453383214181,134591.44,16.2103545876276,9.20600162257003e-21,5.98128571330047e-19,32.8083992108221
3.30323643679722,440606.535208333,14.994869071885,1.95303175382568e-19,1.02916673294916e-17,32.7740687566675
-2.03616353391217,589097.96377193,-9.83125565197233,3.1798081670501e-19,1.60181085419462e-17,32.768950446022
-1.78947261892453,865908.838596491,-9.82644773325305,3.28800796086191e-19,1.64905136107263e-17,32.7358144113577
-0.829489272802522,342220.777921348,-10.0717436874705,3.88093569122075e-19,1.91286636332368e-17,32.6636003089474
0.745320056775968,86230.4045833333,15.3683875796543,7.50662285264333e-20,4.29191161599882e-18,32.6628182664881
-14.6605422888148,16794571.9649123,-9.80762908296148,3.74788324617708e-19,1.86334977913195e-17,32.6061792330361
0.757238319058251,365822.668092784,9.95885231688628,4.15241818984329e-19,2.02918384619052e-17,32.6060405463796
-3.34048366610101,3352737.89035088,-9.80266857603234,3.87940674278487e-19,1.91286636332368e-17,32.5720246150269
-1.13434800437181,386596.140809524,-9.87133476648561,4.21247443915686e-19,2.04977213667058e-17,32.5135906843223
151.446230878334,22367943.9040816,9.90568732104683,5.47852631627912e-19,2.62121123124066e-17,32.4957568556747
3.4170686339914,1125364.94764151,9.82071507651306,5.56639646876227e-19,2.64115118756417e-17,32.4615350958929
1.66489588429873,188973.627125,12.5605268729192,1.79616671543176e-20,1.12235881917826e-18,32.4514163351439
2.28506616603855,457903.612105263,10.727755767852,6.41523533802903e-19,3.018856629233e-17,32.4317418091469
0.269104845198235,70891.132972973,10.7650698626861,7.18632129460214e-19,3.32694672080062e-17,32.3231254986821
-9.60977790480676,9088013.47807018,-9.7511248409965,5.54930869923863e-19,2.64115118756417e-17,32.2175428246541
-1.63055350422654,546236.318163265,-9.88452867035975,6.30587829607472e-19,2.97965778163696e-17,32.1516943992842
-1.37630714175962,182996.152916667,-15.0251133029404,1.80646065858641e-19,9.60785006090029e-18,32.1031163814512
-7.41606292710817,751680.41875,-18.0233445135989,1.29079463385976e-22,1.10151019687958e-20,32.0657668446727
-7.57959959150788,6127650.99561404,-9.71724159563069,7.01889500408149e-19,3.27596181108865e-17,31.9849310979292
0.233295956435762,68685.0380692308,10.4009013164097,9.3235206378842e-19,4.26457833976823e-17,31.9685100276024
80.559396831729,133900507.061404,9.69093151141882,8.42166970724953e-19,3.8831368186451e-17,31.8045384198904
-5.23790540221954,2276723.09692982,-9.68410638151698,8.82899934814344e-19,4.05460271269158e-17,31.7577753810261
-12.9642290246395,12446072.8201754,-9.65165556324419,1.10500931846245e-18,5.03417591897138e-17,31.5356216160438
-6.9953556266906,4359925.90789474,-9.64397470989853,1.16523537916279e-18,5.26658757340969e-17,31.4830847805529
2.41227955192915,536443.491176471,18.5659501215414,7.16163584986874e-19,3.32694672080062e-17,31.481889677843
-1.68829089651881,705238.574528302,-9.7000685503179,1.26252477925568e-18,5.68384679164907e-17,31.4220667028544
-0.59511693530855,145650.263444444,-9.81541932778566,1.85786055416282e-18,8.10863947971443e-17,31.3502420963284
-2.52722456447623,1028988.40087719,-9.62117427610978,1.36391482505905e-18,6.11622197041186e-17,31.3272329248777
-1.94591445750059,1074519.0368421,-9.59608170663514,1.62165950293142e-18,7.21543829417151e-17,31.1558913714373
1.15744862440477,486724.958991228,9.59425070625045,1.64225997473304e-18,7.2506729000279e-17,31.1433959483617
-4.00157076247291,416577.97515625,-10.2851821848564,2.10270961455096e-18,8.9718225531307e-17,31.1095036168327
3.20762163683428,232434.628902439,11.421671634985,1.61224232177032e-18,7.2015589646264e-17,31.0759305866096
-3.79480990127983,2771506.98245614,-9.57918370511954,1.82195800067656e-18,7.98240986120173e-17,31.0406112159225
-0.36054334531946,190874.876887755,-9.71295491767876,1.96571618302087e-18,8.47323924300287e-17,31.0272007617701
-8.19325056954774,5820807.59210526,-9.57285722995756,1.90311651701347e-18,8.27457694754717e-17,30.9974732574282
-4.35641979455205,2290754.69122807,-9.56856588794486,1.96020270410971e-18,8.47323924300287e-17,30.968218978877
-10.956026029927,5541666.11842105,-9.5677654291866,1.97103772508856e-18,8.47323924300287e-17,30.9627628265777
-3.05157376663408,2669224.02631579,-9.566604931512,1.98685202513386e-18,8.50923329865383e-17,30.9548528897427
-0.878833047413977,354350.919254386,-9.55389776775683,2.16848517684646e-18,9.21807732239379e-17,30.8682675544045
