"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC52A3|Q9NQ40",-5.57131889129021,157823.068125,-3.88770921355016,0.000508470233555967,0.00134591600016493,-3.03812911424633
"PLAT|P00750",-0.561829169750326,499366.324649123,-3.01986709953163,0.00281886691484494,0.00628489659921013,-3.03832151072871
"SLCO3A1|Q9UIG8",-0.834375633932367,609433.342719298,-3.01985251292395,0.0028189973465106,0.00628489659921013,-3.03836391368784
"MCCC1|Q96RQ3",6.85858526698387,21527796.0350877,3.01878760383329,0.00282853463377135,0.00630493051406928,-3.04145907147292
"RASGRP3|Q8IV61",-0.693545023954045,97071.9514583333,-2.77610636463213,0.00790073415498965,0.0159450926689563,-3.04172283730668
"TSPAN9|O75954",0.402110686174974,411415.815309278,3.00953357657436,0.00296672900703317,0.00658856985733624,-3.043735489779
"RBM39|Q14498",-3.76911675938783,12640185.5263158,-3.01796300322522,0.00283594009147329,0.00632020560241611,-3.04385508100686
"RPS10|P46783",15.1952571989222,44886607.4122807,3.0172660239452,0.00284221331766901,0.00633295192664557,-3.04587979539656
"YIPF2|Q9BWQ6",0.0514505044495955,50130.9016438356,2.98672435693917,0.00331346718390371,0.00728504080906343,-3.04721457795991
"MRNIP|Q6NTE8",-0.468737910064099,406423.963726415,-3.00850318620152,0.00294542686761848,0.00654380342553281,-3.0474620089119
"RNH1|P13489",24.7681331110131,100379476.754386,3.01641143185026,0.00284992255798964,0.00634765571690913,-3.0483617838844
"GRAMD2B|Q96HH9",-1.695439319452,3216206.37280702,-3.0153326614293,0.00285968154220569,0.00636691168908139,-3.05149392644196
"ATP6V1G2|O95670",21.1707382813386,80145660.0877193,3.01427603300799,0.00286926998417468,0.00638701620966274,-3.05456077905065
"NLRX1|Q86UT6",2.82699341416329,5759690.52192982,3.01416292023235,0.00287029818200897,0.00638806144633565,-3.0548890288996
"COMMD3|Q9UBI1",-2.00920046834886,4076169.43421053,-3.01344006642249,0.00287687694017855,0.0064014570560307,-3.05698646037047
"JPH2|Q9BR39",0.52724186420046,323161.205555556,2.60033414762802,0.0189768340613293,0.0347700845203174,-3.06091700055866
"HBD|P02042",-81.2055132620901,100435496.666667,-3.01193429351182,0.00289062563231057,0.00642954757935642,-3.06135411809364
"MARCH11|A6NNE9",0.268852215960259,158825.936020408,2.84078922270226,0.00548970136640929,0.0114849222269536,-3.06693102423536
"MTMR9|Q96QG7",4.4053957303805,11975344.372807,3.00701613648122,0.0029359533388858,0.00652529182316017,-3.07560573031746
"NTRK2|Q16620",-10.0416202097325,33566553.5964912,-3.00619799462038,0.00294355669998296,0.00654091932846971,-3.07797441930832
"RFNG|Q9Y644",0.0765095121312891,33738.37425,2.6518174539278,0.00968247908697913,0.0191423147233068,-3.07808479337376
"MLF1|P58340",-0.76124894174836,969556.970952381,-3.00645533211123,0.00296768181092806,0.00658940611805095,-3.07876787136651
"CRP|P02741",6.87436172049193,5861840.63859649,3.00409639720379,0.00296317077327243,0.00658194595811387,-3.08405624904034
"EVA1C|P58658",-0.0896124208791175,80774.3302777778,-2.9741610754687,0.00345129966881412,0.0075604620139635,-3.08522791498951
"SYNM|O15061",-14.892617903015,39070552.1052632,-3.00317656597784,0.00297179320820327,0.00659725399646755,-3.08671692074516
"LAIR2|Q6ISS4",-0.369367165231105,123718.835,-2.58651685791053,0.0128870108503891,0.0246220499706264,-3.09100770010534
"PTPRM|P28827",0.933432460324072,2008187.46929825,3.00141934910077,0.00298832933100123,0.00663267583462716,-3.0917976937872
"C11orf74|Q86VG3",-1.10775756400628,331177.565625,-2.82529246645822,0.0082528759272314,0.0166069313864388,-3.09692704159726
"DGKB|Q9Y6T7",20.603281865453,43956155.745614,2.99895136590282,0.00301169675939573,0.00668324324542793,-3.09892892269302
"MRPL23|Q16540",-1.04371683228164,1460384.31491228,-2.99888542545925,0.00301232339370767,0.00668333682713372,-3.09911938308102
"B3GALNT1|O75752",-0.337024680679437,206490.522894737,-2.9591341722679,0.0037619456368578,0.00815968292061247,-3.10030971618387
"CNTNAP2|Q9UHC6",-31.6837489688398,122384209.342105,-2.99844462586916,0.00301651540355904,0.00669133921235647,-3.10039247599038
"PLEKHA3|Q9HB20",-0.448770912199063,304929.891615385,-2.97416400142098,0.00350978687108943,0.00767095047226829,-3.10096235794251
"SNRPB2|P08579",-1.42421326793562,4393782.57017544,-2.9980330780242,0.0030204340635166,0.00669855402012079,-3.10158092964265
"DLEU7|Q6UYE1",0.0490637179288056,72027.1891666667,2.96739121880511,0.00473177954777779,0.0100560902032281,-3.10328326844988
"H1FX|Q92522",-12.280217271446,21277881.4035088,-2.99664895260928,0.00303364769527306,0.00672542873118407,-3.10557685388688
"OAF|Q86UD1",-0.0431626284066293,51534.7978571429,-2.95729352736072,0.00390209233127813,0.00843326891101217,-3.10648424687546
"MRGPRF|Q96AM1",-0.83309974618651,730725.197149123,-2.99576470157339,0.00304211701019004,0.00674289746298179,-3.10812876526185
"VSNL1|P62760",107.763322282698,389000640.789474,2.99499335395406,0.00304952266326648,0.00675669282202134,-3.11035427410446
"RAD21|O60216",2.05244497045386,4334986.88157895,2.99475336598421,0.00305183014414543,0.00676049548591688,-3.11104658462945
"ARHGAP12|Q8IWW6",-3.42840917507756,8755385.39473684,-2.99461849402089,0.00305312763958013,0.00676205976343189,-3.11143563697495
"CAMK4|Q16566",20.7930556224936,56532310.7017544,2.99395683952694,0.00305950022838197,0.00677354987638873,-3.11334401442576
"RAB35|Q15286",15.9701996078268,70492819.4298246,2.99364852294956,0.00306247388458103,0.0067788209195091,-3.11423314370109
"ZNF318|Q5VUA4",-0.472339850581731,348163.547763158,-2.99336444264425,0.00306521613479229,0.0067835778016934,-3.11505230508387
"APOL3|O95236",-0.105014501443356,147830.03125,-2.68038047628436,0.00867683829519223,0.0173582305642973,-3.11606781481701
"CNNM3|Q8NE01",-2.30861701489694,5018773.71929825,-2.99231103603204,0.00307540444267395,0.00680349193305796,-3.11808923492164
"ARHGEF6|Q15052",-4.84834338621377,12244204.9473684,-2.99219413192038,0.00307653702677254,0.00680377557681866,-3.11842620401002
"UQCRH|P07919",-36.7459823624575,83083848.0263158,-2.99217497581369,0.00307672265043544,0.00680377557681866,-3.11848141917866
"ARCN1|P48444",-5.90330304258291,34072011.0964912,-2.99196998029913,0.0030787097113237,0.00680685335440574,-3.11907227359771
"IGF2|P01344",-0.378885889834103,223464.222,-2.53659771504105,0.0144634355841539,0.0272604888585462,-3.11930527882436
"FKBP2|P26885",-7.14677952939732,19015083.9912281,-2.99174592547075,0.00308088286512655,0.00681034130344521,-3.11971801952031
"TRIM36|Q9NQ86",-6.35309404224841,17108570.5219298,-2.99096554491646,0.00308846293383203,0.00682445867601338,-3.12196679685579
"ACTR10|Q9NZ32",-4.94619453411997,28216144.6052632,-2.99072949201989,0.00309075915578479,0.00682821308856242,-3.12264691002531
"UGCG|Q16739",-0.412923311158965,461393.751136364,-2.96468116505225,0.00345384008803664,0.00756312933870145,-3.12514479739395
"CSF2RA|P15509",-0.288529081212564,244401.764270833,-2.97341947883334,0.00373666163726592,0.00811715916074008,-3.12514631159481
"MRPS21|P82921",0.4918485321693,707448.140789474,2.98960710038437,0.00310169875730558,0.00685105761827106,-3.12588005476725
"PRR14|Q9BWN1",-0.0928220260723664,37740.3340625,-2.59182213056998,0.011870120385676,0.0229243078213485,-3.12602731408746
"DNLZ|Q5SXM8",-0.365658413644954,302415.767982456,-2.98898207937966,0.00310780603643115,0.0068632217123581,-3.12767999501501
"ARL6IP4|Q66PJ3",-2.00931218959489,1432624.04166667,-2.98774175892217,0.00311995829673143,0.00688872815661785,-3.13125084967554
"ARRDC1|Q8N5I2",-0.497195034642912,776867.950438596,-2.98735338718869,0.00312377239377227,0.00689581801598184,-3.13236868163233
"WDR81|Q562E7",4.36525399868758,10844445.4517544,2.98710524421822,0.00312621158079608,0.00689987057062405,-3.13308282948658
"UCHL5|Q9Y5K5",-4.34773215664503,15680625.7061404,-2.98576350594065,0.00313943085597785,0.0069277097333282,-3.13694336157928
"TIPRL|O75663",13.2325839670842,28068487.0131579,2.98536712903781,0.0031433459036496,0.00693501069037877,-3.1380835349722
"PLOD3|O60568",-0.654269273421838,916066.297807018,-2.98528703931026,0.00314413750041943,0.00693541904268831,-3.13831389512323
"ICK|Q9UPZ9",8.34493963849736,195796.935,5.03605885153058,2.0154118363807e-05,7.11962754062814e-05,-3.13906670312262
"TBCK|Q8TEA7",-2.71173865101252,11193150.5964912,-2.9845976897925,0.00315095851122322,0.00694912450835825,-3.14029641839009
"FA2H|Q7L5A8",-1.07272477399917,924677.921140351,-2.98388641828281,0.00315801066745028,0.00696333435832896,-3.14234154434822
"POP7|O75817",-0.345539065632064,266071.644528302,-2.98484336928927,0.00317288000929081,0.00699072888366868,-3.14298629637674
"CDS2|O95674",-5.72098981520588,23520068.1578947,-2.98342638310332,0.00316257956048228,0.00697199069137311,-3.1436640481258
"NDUFA9|Q16795",46.3204368041884,124178104.385965,2.98331447455881,0.00316369190999984,0.00697199069137311,-3.14398573301043
"RAB8A|P61006",7.7773934944845,18193527.0087719,2.98330706166901,0.00316376560538129,0.00697199069137311,-3.14400704121831
"SOGA3|Q5TF21",-20.6243673713705,78952927.0614035,-2.98123279050236,0.0031844490049126,0.00701486695649694,-3.14996757086695
"ITIH1|P19827",2.35484402431504,3887927.77192982,2.98108168227813,0.00318596060354322,0.00701684505036917,-3.15040163873498
"DEK|P35659",6.54273195873728,14387774.0921053,2.97930731902068,0.00320375961379997,0.00705468730672111,-3.15549708724489
"STAG1|Q8WVM7",1.25661691767147,1470236.13157895,2.97902597820131,0.0032065901664502,0.00705956075343821,-3.15630475762211
"CXorf40A|Q8TE69",0.183948795809942,62944.2790625,2.52623920999393,0.0169417895123323,0.0314138743430387,-3.16096644382851
"ZNF277|Q9NRM2",-0.110777682895851,40945.5246875,-2.55834020895218,0.0129532259778869,0.0247320319013418,-3.1609755683783
"C1orf196|B1AJZ1",0.425548880668452,130987.553125,2.48446902919288,0.0186766927134939,0.0342750732111703,-3.17765011271511
"IL6ST|P40189",-1.39210819961538,3479518.49561404,-2.97138418001613,0.00328435673299777,0.00722798676709575,-3.17821578337035
"HLA-DRB5|Q30154",16.6131326687869,447236.7890625,3.33502726408596,0.00225018263138389,0.0051175096240801,-3.17959538837388
"ATL2|Q8NHH9",4.5380288632896,13201887.9561404,2.97036734535875,0.00329483389752964,0.00724964895482999,-3.18112739027178
"UBL4A|P11441",3.97052671328595,9887466.90789474,2.96985525826756,0.00330012188685942,0.00725988722128462,-3.18259335279784
"C4A|P0C0L4",-4.47714630095634,4805717.14605263,-2.96951989424963,0.00330358918790654,0.00726611701552438,-3.18355327978444
"CPT1C|Q8TCG5",-2.44597802810502,5331058.55263158,-2.96940515486002,0.00330477623570901,0.0072673300491024,-3.18388168030207
"CDR2|Q01850",-0.568349331957429,329091.521875,-2.90803515654523,0.00502886777814544,0.0106002198952728,-3.18419891708059
"DESI2|Q9BSY9",0.13029933032736,48741.4967647059,2.60274900654348,0.0138192851967422,0.0261801733308063,-3.18596809218039
"POMK|Q9H5K3",1.20392280450007,1951340.60350877,2.9676357948626,0.003323130908561,0.00730347913499808,-3.18894435538025
"SLC4A7|Q9Y6M7",-1.06142710351975,1061929.57013158,-2.96571258500748,0.00334318752957522,0.00734473571579109,-3.19444407584013
"POLR2I|P36954",-1.77383682112925,2918078.25877193,-2.96431514214339,0.00335783061678598,0.00737548849461155,-3.19843821422413
"TJP1|Q07157",-16.4238364194122,72026457.1491228,-2.96385884974542,0.00336262458800213,0.00738459999304866,-3.19974200130302
"CDH2|P19022",10.1402558460141,45506249.2982456,2.96361203334135,0.00336522034326299,0.00738888145645398,-3.20044716477229
"TUBB2B|Q9BVA1",-12.7212673214269,10563737.4298246,-2.96354209071548,0.0033659562601268,0.00738907848618736,-3.20064698352659
"CASP8|Q14790",1.92903364675841,426937.985,2.70320690888525,0.00779635997105137,0.0157594796303646,-3.20226845935877
"FKBP15|Q5T1M5",-4.10447416470206,14920743.2017544,-2.9627717365788,0.00337407147748674,0.0074054716593207,-3.20284751593065
"PIAS4|Q8N2W9",-0.178281392293239,55411.9407575758,-2.49331891793562,0.015230517772058,0.0285961320249426,-3.20426832305179
"TUBB4A|P04350",153.448960728097,639049406.578947,2.96211173745966,0.00338103843062278,0.00741791528284181,-3.20473239598369
"CPT1B|Q92523",0.49546591038944,283063.993630137,2.93573281840905,0.00387274109979995,0.00837458291910219,-3.20518751720966
"RFC3|P40938",-0.428261381650864,356469.828314607,-2.92505068473671,0.00389637111469323,0.00842249597287657,-3.20559412266548
"GRM3|Q14832",13.9875590371712,41963321.4473684,2.96058485960568,0.00339720672256865,0.00745195834885335,-3.20909149086312
"MBNL2|Q5VZF2",-2.09988715335941,2488821.6368421,-2.96046903924414,0.00339843604491888,0.0074532251963267,-3.20942206241545
"TMPRSS5|Q9H3S3",-1.08182223037589,611135.396030927,-2.93353539104032,0.00375824634478032,0.0081541015605711,-3.2104748369784
"ENTPD4|Q9Y227",-0.628080899935063,127637.491375,-2.49362636010994,0.0147467919555122,0.0277488178396054,-3.21126393148096
"RTEL1|Q9NZ71",-0.304579802613927,156407.230306122,-2.75003952979528,0.00711520209214741,0.0144747084012997,-3.21307810868505
"TNKS1BP1|Q9C0C2",-10.4061686889731,24524161.9298246,-2.95842091563468,0.00342024237463506,0.00749961103623239,-3.21526578826233
"APOC3|P02656",-3.33128433229153,4021843.57763158,-2.95805666801588,0.00342413391434314,0.00750670462241446,-3.21630467108648
"TOMM20|Q15388",-8.19265102015379,13836702.5438596,-2.95713032416977,0.00343404905108296,0.00752555594080751,-3.21894619403676
"DENR|O43583",5.74378437940597,21272330.7412281,2.95533675171891,0.00345332140042618,0.00756312933870145,-3.22405849296287
"XAB2|Q9HCS7",2.4339056374958,3489449.17850877,2.9551789367336,0.00345502189334676,0.00756426868665904,-3.22450818259541
"CABP1|Q9NZU7",7.9899719329675,17067477.0438596,2.9549472190403,0.00345752009526557,0.00756828910592683,-3.22516841576754
"C1S|P09871",-2.30745134869355,3630132.4868421,-2.95389905061818,0.00346884132902681,0.00759016467612353,-3.22815436320216
"SLC4A3|P48751",1.76888504760625,3950554.49122807,2.95332761513224,0.00347502768028404,0.00760224632179988,-3.22978181485916
"UGT8|Q16880",-1.8710793688044,2298353.00964912,-2.95308595812457,0.00347764689477373,0.00760652108678991,-3.23046996776619
"GTF2B|Q00403",-1.14646791287648,1616319.69649123,-2.95227626020956,0.00348643604322574,0.00762428689123854,-3.23277531852638
"TEX261|Q6UWH6",0.552230046591609,1259201.0244898,2.77814972464646,0.00656999429597005,0.0134879505878667,-3.23480464469473
"DAPK3|O43293",-1.37631848158506,2776034.01973684,-2.94906211587756,0.00352152616998448,0.00769513696804367,-3.24192077386801
"CPQ|Q9Y646",-1.95599819540766,3717050.8377193,-2.94888595157434,0.00352345874635216,0.00769788895004526,-3.24242176128846
"PSMB1|P20618",6.02759044616088,27799631.9736842,2.94850725569997,0.00352761644504092,0.00770550029590122,-3.24349862726504
"USP15|Q9Y4E8",-5.20488693221591,24344876.8859649,-2.94815905994291,0.00353144324788532,0.00771238608471518,-3.24448864960143
"LY6H|O94772",34.0515683828356,72927976.1403509,2.94791528092647,0.00353412473373087,0.0077152753478339,-3.24518172019015
"BZW1|Q7L1Q6",-5.02129794948021,28205446.4035088,-2.94785479555457,0.0035347903408222,0.0077152753478339,-3.24535367358457
"SPAG16|Q8N0X2",-2.95606510174344,172241.5175,-3.77665723077979,0.00192713000139047,0.00444827040086799,-3.24548928924821
"RANBP2|P49792",14.5831640339083,47226628.7280702,2.94594202628483,0.0035558985938423,0.00775986649247839,-3.25078978532803
"PRKAR1B|P31321",8.24956583368093,16510465.6798246,2.94576450644839,0.00355786344567067,0.0077626728680107,-3.25129413301459
"PLEKHB2|Q96CS7",0.533979898703345,833525.175943396,2.94589672724681,0.00358265445546118,0.00781456981236112,-3.25403465726066
"PZP|P20742",-0.445059292118071,339985.343863636,-2.92382089508509,0.00391643319216585,0.00846106434015049,-3.25480670862344
"TM4SF18|Q96CE8",-0.530104743572874,106684.194375,-2.4884848994872,0.0185030678192212,0.0340055577809056,-3.2567098405656
"HECA|Q9UBI9",-1.42471318324043,1335568.35741228,-2.94349991434998,0.00358301613696627,0.00781456981236112,-3.25772554601004
"CAPZA2|P47755",-17.9287110516869,88533063.5964912,-2.94078050763098,0.00361343553700206,0.00787941177834068,-3.26544257365037
"ZMIZ1|Q9ULJ6",-0.965620154579274,1414809.48991228,-2.94047625117189,0.00361685362900747,0.0078853615343566,-3.26630556998697
"ZC3H14|Q6PJT7",-1.56821404263064,2893112.96491228,-2.93986160400171,0.00362376775849105,0.00789892953075584,-3.26804870961511
"MAGEE1|Q9HCI5",0.775989868607602,997835.000619048,2.92125180642428,0.00387017522419215,0.00837061730445191,-3.26815383297492
"SUMO3|P55854",4.00753113004098,4420576.38846491,2.93949189811622,0.00362793238383286,0.00790650024950044,-3.26909703308518
"DDX39A|O00148",-1.16627351732518,2511749.74078947,-2.93938487453006,0.00362913878978911,0.00790762234398599,-3.26940048216411
"TDRD3|Q9H7E2",0.78831975947616,1035953.85307018,2.93864409479923,0.00363749918219585,0.00792432904332436,-3.27150056969274
"FBN3|Q75N90",0.4652946474041,308511.117076923,2.7421903586902,0.00697422457692659,0.0142309525405345,-3.27246820807988
"ELAVL4|P26378",13.9205272545973,40365902.6315789,2.93779341885502,0.0036471216019695,0.00794377819400405,-3.27391160472468
"SLC46A1|Q96NT5",-0.267016361421556,384437.64245283,-2.93138365736307,0.00374736603113819,0.00813577569129775,-3.27427744854005
"FTL|P02792",-12.7723875119146,10244346.8201754,-2.93728295245071,0.00365290692236172,0.00795486396061821,-3.27535808773071
"DNAJC13|O75165",-4.2330888228073,16686152.7894737,-2.9371035144492,0.00365494255974699,0.0079577814491064,-3.27586649686772
"TAF9B|Q9HBM6",0.590771864910446,553043.266666666,2.63006441320201,0.0115370101859099,0.0223678724102881,-3.27892497777816
"CWF19L1|Q69YN2",-0.775388663045646,1005105.39254386,-2.93575290666463,0.0036702979046888,0.00798969284982227,-3.27969230656939
"KIAA1958|Q8N8K9",-0.344089746926869,64733.735,-2.37941280783424,0.0233700822107964,0.0418866598872189,-3.27987783704532
"MRPL13|Q9BYD1",2.07560918897072,4186184.89912281,2.93485479917349,0.00368054134051295,0.00801046635492303,-3.28223543528919
"HNRNPLL|Q8WVV9",-3.4152007412177,11080510.622807,-2.93449951599647,0.00368460076845466,0.00801701438277273,-3.28324127493561
"ADAM9|Q13443",-2.36132252615263,4385159.05701754,-2.93435237595997,0.00368628317455174,0.00801838464922943,-3.28365780899561
"MYO1G|B0I1T2",-0.241138569953084,104353.195344828,-2.71706846711446,0.00760907472779078,0.0153999592057146,-3.28396457084405
"ITM2B|Q9Y287",-2.29713391173831,4893631.44736842,-2.93391656467209,0.0036912703872215,0.00802770575844006,-3.28489141979645
"MPPED1|O15442",-0.227875482045175,157690.476326531,-2.7883100971512,0.0058245051719134,0.0121118779124986,-3.28667448803057
"TGFB1|P01137",-0.266356450150872,142805.367708333,-2.86803944755874,0.00618965548515528,0.0127805544371164,-3.2891203859008
"NSMCE2|Q96MF7",0.224697865872686,236361.565625,2.43390601353126,0.0209944070196368,0.0381125645768451,-3.29094844445226
"FDPS|P14324",-9.08509483937515,36198153.1140351,-2.93171945077243,0.00371650725771485,0.00808105352575953,-3.29110800182079
"RNF14|Q9UBS8",0.396828954800893,970894.598684211,2.93140466011586,0.00372013596416331,0.00808740584604705,-3.29199832679543
"RHAG|Q02094",-0.542590314204554,251116.34255102,-2.79134074378844,0.00577235550534455,0.0120099863907596,-3.29329269940767
"EMB|Q6PCB8",-0.87174118520601,1006654.75,-2.93092798924688,0.00372563689463679,0.00809782510742666,-3.29334633024441
"MIF|P14174",189.305218431381,211748964.912281,2.93076193312214,0.00372755498153786,0.00810045443061298,-3.29381588167027
"METTL16|Q86W50",0.263009244942948,300177.708536585,2.91061194821331,0.00411359637644129,0.00886023254183578,-3.29383339412151
"SERPINA3|P01011",-20.9557789170673,29527794.4912281,-2.92999842074287,0.00373638582111894,0.00811715916074008,-3.2959745231487
"C3|P01024",-81.3332867983173,167499429.95614,-2.92972669718598,0.00373953321120227,0.00812031186291263,-3.29674262820938
"METTL26|Q96S19",3.14470880042005,14011673.4912281,2.9288635713533,0.00374954694710007,0.00813896532651658,-3.29918206456877
"ERGIC1|Q969X5",2.74720288546737,7527072.56578947,2.92818612391378,0.00375742367446011,0.0081541015605711,-3.30109625493953
"SLC25A22|Q9H936",48.318857032552,153795843.070175,2.92807996863781,0.00375865932013732,0.0081541015605711,-3.30139616929233
"HP|P00738",-124.955035659135,139930715.175439,-2.92557191728918,0.00378796136478219,0.00821143852251835,-3.30847908964389
"PSMF1|Q92530",-3.94206427755161,9520576.62719298,-2.92492922002224,0.00379550368083802,0.00822622907323403,-3.31029320813515
"LRRC8B|Q6P9F7",-4.40381794932766,7324643.89035088,-2.92477768059929,0.00379728405839329,0.00822852818035385,-3.31072089919249
"TYK2|P29597",1.1195397385609,1850643.28070175,2.92397562242977,0.00380671985501608,0.00824741219062313,-3.31298421299664
"MTX3|Q5HYI7",5.53014676287125,15165234.0789474,2.92323287105867,0.00381547705985307,0.00826481912851296,-3.31507965678237
"VARS2|Q5ST30",1.15749591684011,2323359.82324561,2.92309922644306,0.00381705471443802,0.00826667057946946,-3.31545664143365
"TMBIM1|Q969X1",0.608336799162566,534627.719387755,2.9127032823022,0.00400224838687498,0.00863666924021804,-3.32033280138515
"LANCL3|Q6ZV70",-0.476887730562319,1058202.4004386,-2.92094955345822,0.0038425134028435,0.00831908706478001,-3.32151824202327
"PJA1|Q8NG27",-1.31119827683901,1297860.67710526,-2.92087155552256,0.00384344004925516,0.00831908706478001,-3.32173810115619
"PDIA3|P30101",26.0189700666662,193377425.438596,2.92031433853131,0.00385006595564913,0.00833185166594395,-3.32330861571084
"NAA20|P61599",0.569131359918057,676720.788991228,2.9201120219314,0.00385247430044618,0.00833548602187363,-3.32387877574013
"NOTCH4|Q99466",5.15344366085811,165131.5965625,4.11373803206194,0.000272208151405528,0.00076640854451038,-3.32493661307454
"RALBP1|Q15311",5.95497816690322,16214013.9692982,2.91932660272828,0.0038618368680711,0.00835416280484167,-3.32609186360291
"SERPINA4|P29622",0.19763405938641,136602.052280702,2.87315449410566,0.00485917908315624,0.0102973893283713,-3.33223064104231
"LAMP2|P13473",-7.50335889746426,15555360.872807,-2.91651978053563,0.00389546581394814,0.00842213113679278,-3.33399617835441
"MFAP4|P55083",-1.46051919743312,781938.809245283,-2.9077259444615,0.00403077933009004,0.00869495597803803,-3.33574749198116
"ABHD13|Q7L211",0.369094167501076,487368.323033708,2.88482035389504,0.00440448857387022,0.00942590289359902,-3.33622871764618
"PCSK1N|Q9UHG2",28.3134238293537,76311094.4736842,2.91557536345733,0.00390684107749888,0.00844193645525315,-3.33665417353417
"TCIRG1|Q13488",0.408782305025412,419524.667833333,2.89410750256844,0.00427655411766387,0.00917665534537182,-3.33921746735022
"P2RX4|Q99571",0.110609726738023,180857.145609756,2.88668588924283,0.00499657984623141,0.0105533599079527,-3.34238329442442
"CLINT1|Q14677",9.9287428210286,27345402.4122807,2.91309952477857,0.00393680624286422,0.00850347173916744,-3.34361845653341
"PRSS1|P07477",-0.471970648037488,627497.85131579,-2.91206918981282,0.0039493382209082,0.0085289296612059,-3.34651506715771
"DHX40|Q8IX18",-0.125581962275504,90760.2455449439,-2.88496589187631,0.0044025460018629,0.00942401975501727,-3.35122865309119
"GDF10|P55107",-0.381837259475326,279852.032761905,-2.89152725285106,0.00423995105512753,0.00910665670837403,-3.35129540964186
"FAM234B|A2RU67",-4.0140761273594,7383977.68421053,-2.909767628696,0.00397746395610377,0.00858804764691213,-3.35298207957306
"FKTN|O75072",-4.30972812637462,127599.74375,-4.051460931762,0.000323591771777812,0.0008935696474956,-3.35366657643043
"KIAA0319|Q5VV43",-0.306862890916026,269143.697577319,-2.88165235384165,0.00440507433873137,0.00942590289359902,-3.35520755460996
"WWC1|Q8IX03",-1.1140423081203,2499732.00438596,-2.90883402890716,0.00398892491470865,0.00861116790630422,-3.35560399078215
"FKBP10|Q96AY3",-0.42346233302882,819351.017105263,-2.90802519428315,0.00399887863811592,0.00863102627913468,-3.35787488180041
"FADS6|Q8N9I5",2.30522782023488,1296534.8325,2.90674172866168,0.00401471988814703,0.00866194753225684,-3.36147714827144
"KMT2C|Q8NEZ4",-1.32654507322928,671776.552291667,-2.64764965895461,0.0094974917218862,0.0188188906324326,-3.36216998624858
"TRMT5|Q32P41",-1.01608446742916,757078.194428571,-2.88745543107186,0.00429304491967074,0.00920685833766596,-3.36262349272224
"CCDC69|A6NI79",-0.340456633392757,223758.4375,-2.40265263290358,0.0203217108446477,0.0369912071806028,-3.36621496888252
"PRKRIP1|Q9H875",-0.081274278898568,176658.121875,-2.78001431830449,0.00922326099555988,0.0183589696821574,-3.36830365077596
"RBFOX3|A6NFN3",4.13217863702587,7730059.25877193,2.90385589003957,0.00405054816878713,0.00873595215203335,-3.36957136053999
"RNF17|Q9BXT8",-3.17738238946914,2370161.11095238,-2.88412756202635,0.00433688829906805,0.00929217120101989,-3.37187090853094
"BIRC6|Q9NR09",-3.39787753200621,6362733.53508772,-2.9028995617184,0.00406248547832896,0.00875839393753614,-3.37225202830708
"FAM241A|Q8N8J7",0.334082747103685,37275.0722916667,2.34190801785927,0.0235205473933634,0.042109345402621,-3.37231358631681
"HSPA2|P54652",-84.3618506342429,147357503.333333,-2.90274849641273,0.00406437407877929,0.0087608138719776,-3.37267540197047
"SNRK|Q9NRH2",1.92275871746144,2835658.40482456,2.90127212078018,0.00408287382550615,0.00879903169895643,-3.37681199667587
"MYORG|Q6NSJ0",0.709217150147129,451980.637075472,2.75878823739183,0.00631244378137119,0.0130199846031709,-3.37917881334085
"GRM7|Q14831",-3.79789306213106,7234167.21052632,-2.89993358662636,0.00409971280438868,0.00883365666444028,-3.38056069094555
"FAM110B|Q8TC76",-1.76275047429677,2190780.17192982,-2.89885584393341,0.0041133170637304,0.00886023254183578,-3.38357784661896
"YIPF4|Q9BSR8",1.08054866411918,1029596.90362245,2.89056853961092,0.00428247488227217,0.00918591263905126,-3.38426907992424
"LYRM9|A8MSI8",-5.51578926981484,10578813.1403509,-2.8976445765411,0.00412865600338046,0.00888932054201762,-3.3869675640336
"ATP6V0A1|Q93050",64.109604459505,256161122.807018,2.89728305480088,0.00413324426414642,0.00889752412660284,-3.38797902350263
"ABCA2|Q9BZC7",-5.45765593229704,19265160.4035088,-2.89499484643713,0.00416239330079735,0.00895858599559904,-3.39437821695303
"MICU3|Q86XE3",-5.49607010594498,15391116.377193,-2.89437722015072,0.00417029323288786,0.00897389972112771,-3.39610466342548
"DHX8|Q14562",-0.429685595593205,484768.996798246,-2.89376472567946,0.0041781410453225,0.00898909555094313,-3.39781642720935
"SPTA1|P02549",-13.2765519218133,27649148.0263158,-2.89313415705221,0.00418623452702043,0.00900481411145195,-3.39957835218561
"KIAA0391|O15091",0.668245215578808,1018508.84517544,2.89288832365463,0.00418939372758251,0.00900991485328305,-3.40026515942057
"EHBP1L1|Q8N3D4",0.334571971099072,276660.27443299,2.87525322577702,0.00449153545201523,0.00958937787412139,-3.40063473032393
"CDH8|P55286",-1.92572664578066,4177297.01140351,-2.89256200248304,0.0041935906381181,0.00901724500693503,-3.40117674899895
"NOP2|P46087",1.01926995171184,1208474.35219298,2.89199497521543,0.00420089247192663,0.00903124749322823,-3.40276053233912
"SEZ6L|Q9BYH1",3.64193718060957,9138329.0745614,2.89179052547199,0.00420352809826235,0.00903521500068232,-3.40333151722064
